#contig	SG1-2014-09-1	SG1-2014-09-2	SG1-2014-09-3	SG1-2014-09-4	SG1-2014-09-5	SG1-2015-06-1	SG1-2015-06-2	SG1-2015-06-3	SG1-2015-06-4	SG1-2015-06-5	SG1-2016-02-1	SG1-2016-02-2	SG1-2016-02-3	SG1-2016-02-4	SG1-2016-02-5	SG1-2017-02-1	SG1-2017-02-2	SG1-2017-02-3	SG1-2017-02-4	SG1-2017-02-5
NODE_17579_length_5803_cov_37.059847	80174.6705573	47533.5989482	27104.8030614	36697.7381969	69465.2760357	31358.78875	167255.967867	133647.614403	127644.864194	115730.72901	29223.3186884	22495.4648022	48721.5410896	18030.3981531	11572.0609558	17536.2866197	7004.73898832	8259.14585549	14029.1399649	65109.6842529
NODE_17621_length_5794_cov_37.591044	79002.4070531	56654.366295	21825.5257892	28974.9468351	50307.3968678	28510.2824747	139390.707553	123706.271228	114154.041275	118926.370374	28008.0782853	30371.6092177	61844.6548495	20286.2116078	12625.1208735	20306.7835634	10007.657644	7079.88057089	7015.13395993	51341.0000653
NODE_17646_length_5789_cov_136.956924	40092.6883979	25576.89796	76356.2828287	88415.8611491	35699.7574477	40700.6438143	140920.228946	130030.59974	108028.342398	136283.774757	49901.9330153	75326.569874	76585.3262304	71423.8858346	89937.2962853	91632.4202092	240598.623616	71826.9297509	46105.7216195	126010.690691
NODE_17658_length_5787_cov_241.138695	154477.728808	39345.3997721	158853.031592	254034.597085	100622.535901	91238.6269112	732212.009295	388208.993877	338803.051967	415208.749017	177802.312442	157493.466823	271761.463927	114964.108228	290396.659698	84001.4264907	188156.949467	51922.6187962	52115.6566998	107698.280899
NODE_17660_length_5787_cov_24.566469	57781.7441601	9442.89328005	82458.0598439	121704.784947	37134.5068909	42768.1048914	238084.520669	162109.250008	161121.591903	163534.901892	76722.9158202	70872.0627469	73094.460415	40575.5683539	140989.68209	41539.1660731	55045.9151981	40122.0230634	16035.5875839	63024.7083692
NODE_17671_length_5785_cov_49.175916	10613.1766665	21102.0811028	16977.0187555	18352.7405199	14374.9627426	2851.25735054	16141.2246398	41239.14567	14730.8580132	21238.7127929	37753.2666787	118122.473531	35610.8646037	144271.875092	42087.2585601	90032.9178861	57048.7137334	139249.70495	142227.138261	50093.2070476
NODE_17670_length_5785_cov_53.116928	200471.122179	115599.28545	48505.7643463	39603.285058	200051.586615	107078.682143	122687.640019	75368.0968569	77337.0004436	78583.2422396	9742.77661697	25874.4447708	52479.1711605	27626.6152263	12626.1787579	20308.3959804	13011.1071844	17213.4739289	26058.2941444	33812.9161316
NODE_17695_length_5781_cov_19.842298	44812.9071626	108598.242944	76399.8040117	48298.9611561	50314.5913238	47047.4516545	99785.5414382	56883.8715887	78567.669925	97701.8960162	20704.2004473	12711.9339751	24366.3465409	25925.0054391	70477.5230675	33629.6782939	28025.0345225	31863.4509299	52659.3950511	49576.0248909
NODE_17704_length_5779_cov_213.201957	195765.415506	464303.903138	157653.713717	170982.349597	318666.101947	212430.204823	278817.348782	383973.849795	298317.517341	299483.407672	149803.839334	229508.929694	414236.544202	139772.688467	353552.762385	125549.476946	196179.140106	371747.431219	123282.383021	187860.622513
NODE_17709_length_5778_cov_35.593046	88226.9197298	103158.079446	93771.0419935	77188.9785629	113445.613469	56814.5541424	52091.2646636	48352.7490392	63838.1223263	90776.0174358	56024.7362435	50095.2327502	35613.4672065	69887.1167346	30002.5561534	34157.1473359	89082.2293641	53107.2916817	63145.1986756	111465.069765
NODE_17739_length_5771_cov_127.043212	314899.904155	168943.464531	116431.055892	174710.792746	262383.615833	490478.250749	248017.811982	166402.093177	163289.579268	211354.134633	59682.5353834	27003.2266059	116220.891636	43964.6767004	27360.2970002	1846.44788178	16015.8926851	15343.1432118	15035.5173471	36322.5871788
NODE_17743_length_5770_cov_83.251969	124181.489236	106331.035517	161389.067849	121860.703897	116337.372424	81804.683285	73521.7481314	90156.9749759	85690.4787794	99338.8573637	85537.4838748	73838.9903065	56657.7321796	82156.8203751	49761.8060407	88711.0074909	121143.344493	67296.4624532	57324.1613279	93560.2989892
NODE_17780_length_5763_cov_129.088472	261528.269959	173635.784996	172083.748261	185507.45436	238083.025011	456291.830897	212579.737683	129434.325138	163302.537345	194376.107207	31670.7286615	39382.8918627	89985.019411	40586.4022383	33676.7385825	4616.44406313	13013.9491915	10623.0033328	13112.3955197	28809.8512973
NODE_17788_length_5762_cov_31.828281	165850.962692	75724.7750602	54560.0198842	26897.7700315	110108.941645	44696.9424558	68676.1369143	43403.5917298	107214.928647	54411.4901119	23180.7970637	31593.856675	55171.5935343	21975.3001572	30063.3274402	30455.3918561	24411.6228902	85271.8842971	47062.9968412	35351.5309229
NODE_17792_length_5761_cov_224.814932	145080.231416	31653.6637438	151155.770655	207597.210926	96124.3574871	91260.0210913	678666.371221	404102.470355	311313.167517	346758.432264	201737.223936	135098.238128	214135.904011	90194.0180715	248347.530259	65127.9992896	163417.261891	29668.3080256	38625.8614911	106473.297792
NODE_17795_length_5761_cov_11.383982	43642.0203403	70041.771326	90389.362582	88239.706743	57515.1081715	34067.6817602	63110.5852838	65806.0340008	39811.4172681	59482.3854477	262627.266474	215808.178304	266859.820272	154942.176338	291091.003221	113502.723807	96495.9804296	131554.980973	167295.041194	114995.113749
NODE_17793_length_5761_cov_53.875920	11872.0119986	15440.9718852	26084.174039	37744.8410815	14378.7798721	1425.93782955	24051.7019934	61255.0801051	27411.2055868	23368.0805789	53605.6153252	118780.404015	55938.779622	173299.049028	52280.8378939	82800.9722811	67544.5621088	114472.705041	145589.218997	67641.8620641
NODE_17820_length_5756_cov_84.688125	307868.059823	89728.7198823	42455.5828946	28021.6816038	226478.328727	540454.922958	126226.647006	71122.8110585	138755.421432	151899.992782	2436.3739758	1125.30734676	20623.0845391	9019.90355887	0.0	2770.0402357	0.0	2360.82503757	1002.50501142	1252.68781123
NODE_17829_length_5754_cov_112.055799	63698.0736758	68740.6010137	118878.166878	111123.113172	51527.963841	69875.3876013	84585.8617221	130868.626562	96580.0945526	89165.6662211	62710.7750029	68553.8541232	65620.2956843	90201.0850799	97881.32074	67405.52093	198393.852806	115682.814916	41103.3608656	120698.736002
NODE_17848_length_5749_cov_147.721812	109707.552421	50376.7264946	69147.1119756	96634.5443211	43142.091667	38504.515045	245129.457073	186355.017547	148589.176259	205026.043055	105784.14735	194068.11358	69373.6864102	73292.4931665	98938.478866	126091.550169	135163.743003	114507.959884	107274.590593	235521.970764
NODE_17873_length_5744_cov_38.156618	70782.5007078	94941.6428633	82834.6162823	70286.656219	72220.311965	37080.107396	58716.1990452	62595.7132652	67543.9114953	76490.1798862	56043.1296664	55059.6365295	30001.0176304	58637.2904869	21368.776207	11894.3795086	105524.563309	29363.010626	37096.629137	58883.4296505
NODE_17891_length_5741_cov_45.731446	1179.74080511	524.788720334	4852.84436901	1932.87607941	0.0	1426.19958418	0.0	1422.67373567	1228.10725249	1062.39402913	37769.2960736	283620.191854	67504.4364442	93407.4750922	75428.6018773	149602.273004	103133.198011	227853.25278	121319.312116	43850.6718007
NODE_17900_length_5740_cov_96.932630	112629.70922	68463.6663924	115996.04301	98552.6843773	103391.602583	100688.606322	108731.320768	118083.101011	77371.575185	73890.3813728	25273.6297704	69780.2805558	69380.2999528	63150.692119	61029.3744398	56332.2270245	21027.3695818	30695.5568277	16042.3711378	77484.1338143
NODE_17902_length_5740_cov_51.594371	131192.764396	60424.9570745	32929.077953	14579.3251094	124116.492732	121352.509306	115968.548084	83938.5896109	74035.4437815	91845.3935625	4873.5050417	28465.7523097	49455.0591681	35257.0862911	17894.6502749	39709.6038559	6007.82067915	4970.57162434	8021.18556892	51368.4475722
NODE_17905_length_5739_cov_39.364708	193921.755098	43558.2311495	26691.2118525	23005.6371954	110264.325146	584646.088195	98353.9294595	45526.4770645	92109.938732	112403.325923	1218.3873277	1125.49943806	0.0	0.0	0.0	0.0	0.0	1180.60753158	0.0	3758.70310235
NODE_17917_length_5737_cov_225.941218	155732.106006	24665.884873	160150.704115	229056.684387	95884.1650363	84148.6984575	606281.846153	391251.180481	294757.710754	396289.132099	192509.062888	129435.133119	241901.167622	82324.2221581	267374.765918	79421.3450634	159212.010554	41322.1551831	52139.1143626	112763.386396
NODE_17949_length_5732_cov_39.277611	95567.5443706	58780.5522327	19413.2453405	34795.5030371	61129.580019	25673.6587514	120380.839069	129475.195276	108083.248086	142373.675502	12184.7128493	22511.6072982	58134.3722211	21428.0629295	13685.1860238	12929.6393826	12016.6028278	5903.45573848	10027.2067117	47613.5912349
NODE_17961_length_5730_cov_6.705903	29502.6355749	32539.7366496	50385.9057261	59422.3629947	36121.1517418	22821.4493211	33909.5664251	29879.5045388	44376.9032102	44625.4732694	170513.407896	126352.030397	118146.564444	80385.821625	161662.058164	60955.1042128	33693.5960197	79107.8521344	101787.058673	75180.8623974
NODE_17966_length_5728_cov_111.915565	3665.52246634	9820.39943356	52061.1826435	47234.3599309	12230.8463163	5705.4642572	3008.90646528	5691.44881224	3823.52834518	2760.40077942	53073.074651	133621.135989	28487.8694425	192883.533187	116206.393766	298900.528923	589704.433552	109932.860418	98234.0550402	158095.997886
NODE_17972_length_5727_cov_89.267630	2359.80505653	1574.53830696	61612.1076067	51229.784659	5993.43350174	0.0	0.0	1422.87753104	2456.55834904	4250.17295575	182779.598015	389571.576574	99396.3165399	356402.635913	286680.198931	101594.593265	200286.84436	96821.4220454	172121.193301	41350.7167188
NODE_17994_length_5723_cov_51.921136	5899.75150555	19944.792021	266958.005425	317059.964646	40757.1769547	14264.3208728	13213.5734366	12806.4194491	27023.2571092	22314.2933982	42650.2424609	66415.3725867	15003.8582454	38348.8585189	41059.0708093	143161.186021	75110.6011579	95644.4389719	86241.0683275	116538.521696
NODE_18012_length_5719_cov_72.415078	173459.447583	82406.0420876	88585.341486	80235.4990527	134264.9766	75603.6760424	113053.449176	89648.6371231	72474.3883985	99887.0099415	26809.7741455	40526.2996078	69395.8031255	47374.2649844	45271.9878086	13854.8100854	15022.7272176	23616.8452185	55156.1855094	22556.7496213
NODE_18031_length_5715_cov_231.501767	145145.233103	28869.2575011	169897.034276	235884.407004	112691.757499	71326.8445162	666598.365578	426915.853971	316934.689778	389999.985186	191331.790061	142973.662973	226952.728888	80088.705082	249531.881553	72971.3082317	151234.907491	54320.8840377	40115.0565773	99003.06429
NODE_18038_length_5714_cov_223.452023	104852.808664	66895.0187727	135418.133649	151779.909579	58744.2417502	39943.4037913	245204.642065	246152.55023	164611.153981	216786.90314	155292.954686	173371.423137	118166.738398	181611.666192	186484.65768	198562.055492	220344.487057	152336.158874	204588.674238	286986.458577
NODE_18092_length_5703_cov_128.800283	282063.474964	176381.419512	151713.490663	177905.845868	261384.440305	425155.081838	224670.397553	136630.005627	208858.306209	240192.369962	46315.0692365	33777.4890016	114428.902958	41742.0706247	48437.9160569	5542.72645878	16026.8445625	22439.5538025	16047.7894144	37600.6611041
NODE_18101_length_5701_cov_96.922954	145165.236941	120214.217975	140793.176694	120681.980877	165467.296446	84176.5561439	246701.275634	212065.544065	159485.092099	191307.503381	42659.4591277	82193.5864897	125686.90666	54153.116326	60022.0509106	28637.9545632	38064.529014	27164.2109215	42126.2214485	41361.5654317
NODE_18113_length_5698_cov_238.268651	175855.780735	36747.5643204	200272.686949	231098.236489	98324.4967947	84178.895097	681383.550439	422720.962183	395622.291965	413449.250378	197458.197754	155384.483306	195102.390768	88001.8326544	263262.202321	89611.5280579	178307.712198	47243.5132783	50151.6522176	102780.344563
NODE_18147_length_5692_cov_112.886819	280860.645664	167991.802336	139593.11134	176897.122147	244116.646763	378101.783981	199726.507055	103907.585135	162190.467875	191324.844552	29254.80246	25899.0252644	67539.8064556	37234.1042972	31593.292361	5543.28552529	9016.10858177	10630.4238127	13040.1517083	25069.9048711
NODE_18162_length_5689_cov_11.290202	99149.0021854	153792.649282	135037.626184	153940.096038	127571.373438	84185.9262831	148330.261023	224913.862914	115859.195698	155190.406375	304196.08307	319805.162076	407224.411538	232363.573965	375602.786722	163164.48476	162609.944026	146089.783262	194092.937389	186747.877138
NODE_18193_length_5685_cov_38.336767	140466.660111	53405.2620476	16995.2411878	20308.9124756	104335.327806	573559.631313	110150.154032	39857.8685164	72499.3995682	92480.2140475	0.0	0.0	0.0	1128.39950937	0.0	0.0	0.0	0.0	0.0	0.0
NODE_18196_length_5684_cov_141.094155	234295.727333	31115.9230609	152171.542463	158258.791566	114342.035408	96705.6579843	1245371.83405	654168.510739	421780.313118	516572.383442	72720.5438643	80062.811205	79615.250075	63013.243201	226819.272422	35280.2399625	147896.080465	13246.3820334	20384.1464554	66434.7306097
NODE_18231_length_5679_cov_5.704125	29511.5629098	41820.1598603	42490.8939344	49325.2584698	51571.5670397	18551.1662118	29374.9449891	51249.035082	30721.9719823	32954.720699	162976.227782	122755.464912	101323.951867	87562.5497844	149676.663253	50819.4916246	40961.061702	102253.650532	103330.542043	102800.224728
NODE_18251_length_5675_cov_5.552135	35415.2837091	42004.8132694	44920.9139863	37721.1648053	28785.4466256	21405.992314	30844.7977456	49827.5320024	18433.9380465	31892.9589359	140271.181666	132896.785789	142610.267079	101567.398512	133766.914539	46201.2364686	60117.8700364	93327.3745326	94305.1638108	80237.5989392
NODE_18264_length_5672_cov_661.049137	290414.006784	556576.967471	679906.436966	588084.845384	403010.134848	234045.42778	442120.611875	636388.733268	400643.222482	413557.964403	1584949.85102	1169013.69456	1516221.71711	935580.963756	1215523.75235	505455.487938	537069.556785	704111.236848	683129.214393	791116.877687
NODE_18280_length_5668_cov_236.814894	155838.128572	28354.8191825	183339.970702	249561.397427	95959.1981009	85629.5809173	671283.591551	437090.663781	299880.248938	428459.2263	196297.773128	135159.171016	208301.893408	123019.348408	256402.157477	74850.8297631	175356.424528	38987.5942711	42139.0939129	95288.9795621
NODE_18372_length_5652_cov_39.175094	93281.7042087	57767.1487722	24688.4671718	30959.4469355	68383.5195615	24265.3622007	138095.697862	128158.882042	131526.546333	147498.729019	25608.1592668	22530.3131103	67569.1689276	21974.9194946	18963.3386451	18484.4179127	21046.2507189	12997.9616828	13901.6427675	67716.4691402
NODE_18378_length_5651_cov_35.967834	99186.6091325	51465.6907386	25502.3905114	40634.7765184	70783.7597174	19983.4278863	114591.083561	103952.189487	126610.977507	111652.666743	40241.798368	11265.2747232	60062.1370341	16932.603246	12642.3485749	10166.5255669	11024.3412691	8271.51116817	10034.711813	61977.7629046
NODE_18397_length_5647_cov_120.021638	44030.0373579	39838.3288894	83532.9964445	54575.8474967	50930.1342362	33938.9641671	9817.05072716	26780.5038704	32293.571851	27543.9901947	70784.6036193	117191.811564	43623.8861627	173879.420762	111550.816092	267850.158317	595364.656266	134870.576224	125326.176619	166010.365671
NODE_18424_length_5643_cov_127.219936	316463.112813	189065.900149	144526.355544	156699.280147	231568.306354	448233.548662	204221.944107	136715.798813	187875.311385	213752.633995	35366.8496898	38305.1704493	108872.175913	48544.6579861	29501.1285304	5545.78781447	6013.77849595	9453.92119318	21074.4747882	24344.2574114
NODE_18451_length_5639_cov_40.635029	103922.338821	60924.405541	46153.3202136	43543.7244064	65994.0313286	27123.4397871	161620.339049	156660.15327	127041.429104	130809.229108	37807.4638633	34926.7783639	61947.2356336	36127.9482628	24234.0235361	20335.31667	12028.0547403	16545.04039	28100.3533171	73074.5108087
NODE_18457_length_5638_cov_35.343185	61257.7436473	75261.8789626	72974.7008651	61035.9990818	81593.5642991	38678.476803	66118.0129602	55543.7311325	60366.0273752	73381.5414457	53662.7531685	27040.371897	24403.7263619	59837.6129383	14751.2888883	13934.3079465	90591.0397595	15363.4041391	15075.6801672	44714.8750161
NODE_18456_length_5638_cov_204.672219	552679.395434	420171.671154	244129.492874	197400.661031	562755.61023	556749.533179	292388.533663	192266.767408	239294.15165	261621.145222	31709.8075425	75487.7109155	110755.368868	62095.6309529	60058.819045	39746.6715515	14032.8731446	18908.8078239	24086.2434288	89047.5114149
NODE_18471_length_5636_cov_34.645583	86210.9147259	46744.8471304	32794.2431829	22256.5096848	64796.3949172	24269.0292402	105790.733803	134196.40107	110648.154216	125495.655024	26831.9188462	18027.2954799	80721.7925119	18064.6098417	21073.6832325	16638.451166	16037.9056755	15363.718443	11310.3918941	47660.2192364
